Market_Names,Date,NonComm_Long,NonComm_Short,Change_Long,Change_Short,Net_Position,Market_Type,Total
NAS100,2024-04-16,66139,57610,197.0,-789.0,8529,Indices,123749
NAS100,2024-04-09,65942,58399,543.0,-12195.0,7543,Indices,124341
NAS100,2024-04-02,65399,70594,1290.0,-631.0,-5195,Indices,135993
NAS100,2024-03-26,64109,71225,-4108.0,14168.0,-7116,Indices,135334
NAS100,2024-03-19,68217,57057,-19284.0,-29049.0,11160,Indices,125274
NAS100,2024-03-12,87501,86106,5256.0,4496.0,1395,Indices,173607
NAS100,2024-03-05,82245,81610,-8422.0,1189.0,635,Indices,163855
NAS100,2024-02-27,90667,80421,-1778.0,13537.0,10246,Indices,171088
NAS100,2024-02-20,92445,66884,-4847.0,1668.0,25561,Indices,159329
NAS100,2024-02-13,97292,65216,3548.0,4360.0,32076,Indices,162508
NAS100,2024-02-06,93744,60856,-573.0,5790.0,32888,Indices,154600
NAS100,2024-01-30,94317,55066,5773.0,-436.0,39251,Indices,149383
NAS100,2024-01-23,88544,55502,4852.0,8381.0,33042,Indices,144046
NAS100,2024-01-16,83692,47121,671.0,876.0,36571,Indices,130813
NAS100,2024-01-09,83021,46245,2673.0,4964.0,36776,Indices,129266
NAS100,2024-01-02,80348,41281,588.0,-10488.0,39067,Indices,121629
AUD,2024-12-31,35248,106659,3834.0,7075.0,-71411,Forex,141907
AUD,2024-12-24,31414,99584,-1515.0,5124.0,-68170,Forex,130998
AUD,2024-12-17,32929,94460,-55822.0,14194.0,-61531,Forex,127389
AUD,2024-12-10,88751,80266,2052.0,14968.0,8485,Forex,169017
AUD,2024-12-03,86699,65298,-1995.0,8380.0,21401,Forex,151997
AUD,2024-11-26,88694,56918,1991.0,1813.0,31776,Forex,145612
AUD,2024-11-19,86703,55105,3148.0,1345.0,31598,Forex,141808
AUD,2024-11-12,83555,53760,-7933.0,-6752.0,29795,Forex,137315
AUD,2024-11-05,91488,60512,-2189.0,-5649.0,30976,Forex,152000
AUD,2024-10-29,93677,66161,-8832.0,-8669.0,27516,Forex,159838
AUD,2024-10-22,102509,74830,3458.0,-4952.0,27679,Forex,177339
AUD,2024-10-15,99051,79782,-12510.0,1643.0,19269,Forex,178833
AUD,2024-10-08,111561,78139,10099.0,-8795.0,33422,Forex,189700
AUD,2024-10-01,101462,86934,19538.0,-6238.0,14528,Forex,188396
AUD,2024-09-24,81924,93172,27983.0,-891.0,-11248,Forex,175096
AUD,2024-09-17,53941,94063,-20318.0,5762.0,-40122,Forex,148004
AUD,2024-09-10,74259,88301,-12859.0,-6681.0,-14042,Forex,162560
AUD,2024-09-03,87118,94982,5632.0,-5663.0,-7864,Forex,182100
AUD,2024-08-27,81486,100645,10932.0,-8794.0,-19159,Forex,182131
AUD,2024-08-20,70554,109439,5526.0,1795.0,-38885,Forex,179993
AUD,2024-08-13,65028,107644,-3165.0,-748.0,-42616,Forex,172672
AUD,2024-08-06,68193,108392,-11043.0,-2214.0,-40199,Forex,176585
AUD,2024-07-30,79236,110606,-17737.0,4819.0,-31370,Forex,189842
AUD,2024-07-23,96973,105787,-9339.0,10588.0,-8814,Forex,202760
AUD,2024-07-16,106312,95199,7315.0,-1385.0,11113,Forex,201511
AUD,2024-07-09,98997,96584,21046.0,2797.0,2413,Forex,195581
AUD,2024-07-02,77951,93787,13331.0,5491.0,-15836,Forex,171738
AUD,2024-06-25,64620,88296,8921.0,-9059.0,-23676,Forex,152916
AUD,2024-06-18,55699,97355,10159.0,-12970.0,-41656,Forex,153054
AUD,2024-06-11,45540,110325,-6121.0,7361.0,-64785,Forex,155865
AUD,2024-06-04,51661,102964,-2231.0,-844.0,-51303,Forex,154625
AUD,2024-05-28,53892,103808,3356.0,-2961.0,-49916,Forex,157700
AUD,2024-05-21,50536,106769,10477.0,-10461.0,-56233,Forex,157305
AUD,2024-05-14,40059,117230,-9421.0,3234.0,-77171,Forex,157289
AUD,2024-05-07,49480,113996,8187.0,-10532.0,-64516,Forex,163476
AUD,2024-04-30,41293,124528,-2136.0,-15140.0,-83235,Forex,165821
AUD,2024-04-23,43429,139668,1064.0,-3780.0,-96239,Forex,183097
AUD,2024-04-16,42365,143448,11809.0,20551.0,-101083,Forex,185813
AUD,2024-04-09,30556,122897,-4001.0,-14345.0,-92341,Forex,153453
AUD,2024-04-02,34557,137242,119.0,-2648.0,-102685,Forex,171799
AUD,2024-03-26,34438,139890,-3769.0,-5855.0,-105452,Forex,174328
AUD,2024-03-19,38207,145745,-3384.0,13314.0,-107538,Forex,183952
AUD,2024-03-12,41591,132431,-12375.0,-6278.0,-90840,Forex,174022
AUD,2024-03-05,53966,138709,4326.0,9893.0,-84743,Forex,192675
AUD,2024-02-27,49640,128816,540.0,-2159.0,-79176,Forex,178456
AUD,2024-02-20,49100,130975,1695.0,4594.0,-81875,Forex,180075
AUD,2024-02-13,47405,126381,8163.0,15326.0,-78976,Forex,173786
AUD,2024-02-06,39242,111055,2286.0,15804.0,-71813,Forex,150297
AUD,2024-01-30,36956,95251,-5897.0,-1722.0,-58295,Forex,132207
AUD,2024-01-23,42853,96973,-2959.0,3304.0,-54120,Forex,139826
AUD,2024-01-16,45812,93669,-1514.0,14069.0,-47857,Forex,139481
AUD,2024-01-09,47326,79600,2884.0,-7735.0,-32274,Forex,126926
AUD,2024-01-02,44442,87335,5431.0,-2979.0,-42893,Forex,131777
